sensor_id,description,unit,info_province,info_municipality,Date,Reading,Temperature
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/09/2023 12:00,1728,24.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/09/2023 06:00,1553,19
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/09/2023 00:00,1491,18.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/09/2023 18:00,1595,21.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/09/2023 12:00,1567,26.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/09/2023 06:00,1574,18.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/09/2023 00:00,1660,19.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/09/2023 12:00,1675,25.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/09/2023 06:00,1651,19.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/09/2023 00:00,1628,20.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/09/2023 06:00,1742,18.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/09/2023 00:00,1689,20.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/09/2023 18:00,1736,26.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/09/2023 12:00,1716,25.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/09/2023 06:00,1711,19.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/09/2023 00:00,1715,19.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/09/2023 12:00,1712,25.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/09/2023 00:00,1738,18.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/09/2023 18:00,1745,27.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/09/2023 06:00,1724,17
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/09/2023 00:00,1908,18.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/09/2023 18:00,1836,27.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/09/2023 12:00,1928,25.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/09/2023 06:00,2136,17.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/09/2023 18:00,1914,26.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/09/2023 12:00,1653,26
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/09/2023 06:00,1926,20.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/09/2023 00:00,1645,22.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/09/2023 12:00,1466,27.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/09/2023 06:00,1879,20.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/09/2023 00:00,1809,18.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/09/2023 18:00,1772,27.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/09/2023 12:00,1798,27
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/09/2023 06:00,1718,19.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/09/2023 00:00,1755,19.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/09/2023 06:00,1734,19.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,02/09/2023 12:00,1073,25
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/09/2023 12:00,998,26.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,31/08/2023 12:00,609,21.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,31/08/2023 06:00,905,18.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,31/08/2023 00:00,1440,18.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/08/2023 12:00,1534,21.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/08/2023 00:00,1304,27
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/08/2023 18:00,2365,36.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/08/2023 12:00,2433,34.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/08/2023 06:00,2406,24.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/08/2023 00:00,2357,26.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/08/2023 18:00,2381,35.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/08/2023 12:00,2346,36.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/08/2023 00:00,2434,26.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,20/08/2023 12:00,2408,34.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,20/08/2023 06:00,2496,23.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,20/08/2023 00:00,2750,25.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/08/2023 18:00,2709,32.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/08/2023 12:00,2738,30.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/08/2023 06:00,2573,23.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/08/2023 18:00,2777,31.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/08/2023 12:00,2757,30
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/08/2023 06:00,2816,21.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/08/2023 00:00,2920,23.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/08/2023 18:00,2859,31.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/08/2023 12:00,2688,29.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/08/2023 06:00,2867,21.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/08/2023 00:00,2825,22.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/08/2023 12:00,2794,30.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/08/2023 06:00,2801,21.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/08/2023 00:00,2912,21.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/08/2023 12:00,2886,32.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/08/2023 06:00,2933,21
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/08/2023 00:00,2971,23
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/08/2023 18:00,2927,31.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/08/2023 12:00,2834,31.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/08/2023 06:00,2966,21.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/08/2023 00:00,2900,23.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/08/2023 18:00,2935,30.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/08/2023 06:00,2957,22.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/08/2023 00:00,2878,24.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/08/2023 12:00,2817,30.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/08/2023 06:00,2901,21.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/08/2023 06:00,2866,21.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/08/2023 00:00,2896,24.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/08/2023 18:00,2879,30
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/08/2023 06:00,2770,20.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/08/2023 00:00,2883,22.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/08/2023 18:00,2762,27.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/08/2023 12:00,2795,26.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/08/2023 06:00,2909,20.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/08/2023 00:00,2840,20.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/08/2023 18:00,2217,25.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/08/2023 06:00,2670,18.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/08/2023 00:00,2702,20.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/08/2023 12:00,2655,26.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/08/2023 06:00,2678,18.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/08/2023 00:00,2549,21.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/08/2023 18:00,2657,27
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/08/2023 12:00,2718,24.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/08/2023 00:00,2810,19.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/08/2023 18:00,2767,25.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/08/2023 12:00,2694,23.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/08/2023 06:00,2779,16.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/08/2023 00:00,2719,20.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/08/2023 18:00,2705,27.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/08/2023 12:00,2820,20.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/08/2023 06:00,2800,21.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/08/2023 00:00,2885,25.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,02/08/2023 18:00,2809,32.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,02/08/2023 12:00,2813,30.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,02/08/2023 06:00,2963,21.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,02/08/2023 00:00,2990,23.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/08/2023 18:00,3028,27.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/08/2023 12:00,2949,27.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/08/2023 06:00,2994,21.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/08/2023 00:00,2752,23.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,31/07/2023 18:00,2959,27.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,31/07/2023 12:00,2815,29.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,31/07/2023 00:00,2864,23.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/07/2023 18:00,2835,28.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/07/2023 12:00,2841,28.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/07/2023 06:00,2939,23
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/07/2023 18:00,2890,31.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/07/2023 12:00,2940,31.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/07/2023 06:00,3016,20.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/07/2023 00:00,2999,22.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/07/2023 18:00,3030,29.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/07/2023 12:00,3041,27.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/07/2023 06:00,3092,18.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/07/2023 00:00,2968,24.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/07/2023 18:00,2877,29.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/07/2023 12:00,2995,27.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/07/2023 06:00,3007,18.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/07/2023 00:00,3031,19.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/07/2023 18:00,3015,24.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/07/2023 12:00,3049,23
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/07/2023 06:00,3082,18.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/07/2023 00:00,3123,19.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/07/2023 18:00,3094,24.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/07/2023 12:00,3048,25.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/07/2023 06:00,2975,20.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/07/2023 00:00,3025,22.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,24/07/2023 18:00,2814,31.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,24/07/2023 12:00,2833,28.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,24/07/2023 00:00,2821,23.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/07/2023 18:00,2707,30.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/07/2023 12:00,2691,31.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/07/2023 06:00,2683,20
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/07/2023 00:00,2699,22.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/07/2023 12:00,2837,26.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/07/2023 06:00,2908,21
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/07/2023 00:00,2875,23.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/07/2023 06:00,2880,23.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/07/2023 00:00,2941,24.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,20/07/2023 12:00,2922,30.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,20/07/2023 06:00,3002,22.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,20/07/2023 00:00,2914,25
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/07/2023 18:00,2858,34.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/07/2023 12:00,2937,33.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/07/2023 06:00,2952,25.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/07/2023 00:00,2929,25.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/07/2023 18:00,2932,36.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/07/2023 12:00,2931,37.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/07/2023 00:00,2969,25.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/07/2023 12:00,3006,30.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/07/2023 06:00,2984,21.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,17/07/2023 00:00,3021,23.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/07/2023 18:00,2988,29.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/07/2023 12:00,3001,28.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,16/07/2023 00:00,3050,23.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/07/2023 12:00,2942,31.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,15/07/2023 06:00,2856,21.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/07/2023 18:00,2946,32.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/07/2023 06:00,2751,21.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,14/07/2023 00:00,2839,23
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/07/2023 12:00,2828,27.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/07/2023 06:00,2791,22.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/07/2023 00:00,2882,24.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/07/2023 18:00,2904,30.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/07/2023 12:00,2970,30.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/07/2023 06:00,2977,24.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/07/2023 00:00,3032,25.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/07/2023 06:00,2823,22.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/07/2023 00:00,3319,24.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/07/2023 18:00,3298,32.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/07/2023 12:00,3264,32.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/07/2023 06:00,3217,23.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/07/2023 00:00,3124,24.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/07/2023 18:00,3229,32.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/07/2023 12:00,3206,30.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/07/2023 06:00,3114,20.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/07/2023 00:00,3155,22.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/07/2023 18:00,3259,30.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/07/2023 12:00,3204,31.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/07/2023 18:00,3239,27.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/07/2023 12:00,3284,28.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,07/07/2023 00:00,3198,21.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/07/2023 18:00,3179,27.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/07/2023 12:00,3162,24
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/07/2023 06:00,3194,20
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,06/07/2023 00:00,3175,21.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/07/2023 18:00,3119,25.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/07/2023 12:00,3150,24.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,05/07/2023 00:00,3132,20.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/07/2023 18:00,3142,26.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/07/2023 12:00,3167,26.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,04/07/2023 06:00,3202,20.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/07/2023 18:00,3139,25.9
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/07/2023 12:00,3070,26.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,03/07/2023 06:00,2982,21.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/07/2023 18:00,2596,26.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/07/2023 06:00,2861,17.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,01/07/2023 00:00,2778,20.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/06/2023 18:00,2832,23.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/06/2023 12:00,2456,25.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,30/06/2023 00:00,2214,21.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/06/2023 18:00,2234,28
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/06/2023 12:00,2157,29.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,29/06/2023 06:00,2348,21.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/06/2023 12:00,2806,29.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/06/2023 06:00,2721,23.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,28/06/2023 00:00,2766,24.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/06/2023 18:00,2765,30.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/06/2023 12:00,2768,29.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/06/2023 18:00,2742,33.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/06/2023 06:00,2731,23.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/06/2023 00:00,2873,24.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/06/2023 18:00,2871,32.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/06/2023 00:00,2943,23
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,24/06/2023 12:00,2865,29.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/06/2023 12:00,2862,28.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,23/06/2023 00:00,2954,22.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/06/2023 18:00,2958,27.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/06/2023 06:00,2803,20.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,22/06/2023 00:00,2868,22.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/06/2023 18:00,2849,28.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,21/06/2023 12:00,2852,29
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/06/2023 18:00,1523,27.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,19/06/2023 06:00,1261,18.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,18/06/2023 18:00,408,25.4
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/06/2023 00:00,1337,19.8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,27/05/2023 06:00,223,14.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,26/05/2023 18:00,465,23.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,25/05/2023 18:00,496,17.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/05/2023 12:00,819,15.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,13/05/2023 06:00,835,11.1
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/05/2023 18:00,842,15.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/05/2023 12:00,865,16.6
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,12/05/2023 06:00,837,9.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,11/05/2023 12:00,271,16.3
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,10/02/2023 00:00,428,5.5
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/02/2023 18:00,426,8.7
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,09/02/2023 12:00,424,8
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/02/2023 18:00,425,8.2
171557-002-ANA007,Canal discharge,l/s,GIRONA,BESCANó,08/02/2023 06:00,1795,6.8
171674-006-ANA007,Canal discharge,l/s,GIRONA,SANT JOAN DE LES ABADESSES,03/06/2023 12:00,272,18.5
171674-006-ANA007,Canal discharge,l/s,GIRONA,SANT JOAN DE LES ABADESSES,02/06/2023 06:00,360,10.2
171674-006-ANA007,Canal discharge,l/s,GIRONA,SANT JOAN DE LES ABADESSES,15/01/2023 18:00,489,7.6
080484-001-ANA01,Absolute piezometric level,masl,Barcelona,CARME,08/05/2023 12:00,321,22.6
082858-003-ANA02,Absolute piezometric level,masl,Barcelona,TORELLÓ,02/05/2024 18:00,501,
CALC001724,Absolute piezometric level,masl,Tarragona,DELTEBRE,20/07/2023 00:00,617,26.9
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/05/2024 06:00,8860,
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/05/2024 00:00,8858,12.4
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/04/2024 18:00,8850,15.8
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/04/2024 18:00,8844,17.5
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/04/2024 06:00,8840,12.9
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/04/2024 18:00,8836,16.5
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/04/2024 06:00,8830,10.5
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/04/2024 00:00,8826,11.8
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/04/2024 18:00,8820,14.2
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/04/2024 12:00,8808,14.3
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/04/2024 06:00,8794,12
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/04/2024 00:00,8774,11
081691-009-ANA03,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/04/2024 18:00,8746,15.1
